 -0.885000000000000     
  0.000000E+00 -3.074805-102 -1.562161-102  9.915702-102  2.730447-101  2.027229-101  5.725222-101  6.162590-101
  3.199229E-09  1.185884E-09  2.972339E-09  1.209532E-09  1.346521E-09  1.251723E-09  3.472803E-10  6.010510E-10
  1.326171E-10  1.257677E-10  5.026871E-11  9.507602E-12  7.067343E-12  5.855887E-13  3.099342E-13  4.233250E-14
  6.408162E-15  2.853372E-15  2.598579E-16  1.627752E-16  2.649668E-17  8.407172E-18  3.147079E-18  5.049168E-19
  3.440540E-19  5.883813E-20  2.971251E-20  9.989580E-21  2.637475E-21  1.546661E-21  3.414569E-22  2.107690E-22
  7.364704E-23  3.025738E-23  1.356879E-23  3.618464E-24  2.990146E-24  9.239982E-25  4.334938E-25  2.269196E-25
  8.137127E-26  5.534512E-26  1.648478E-26  1.140946E-26  4.721355E-27  2.157391E-27  1.392050E-27  4.506557E-28
  3.465066E-28  1.061633E-28  8.115259E-29  3.255083E-29  1.174383E-29  1.086256E-29  4.779718E-31  2.445641E-30
  6.599772E-32  2.064096E-31  2.772615E-31 -5.195084E-32  1.004680E-31 -3.739449E-32  3.710756E-32  1.455999E-32
  8.323029E-33  1.403258E-32  4.341544E-33  5.092277E-33  2.894653E-33  1.524257E-33  1.385561E-33  6.176971E-34
  5.140076E-34  2.831437E-34  1.743311E-34  1.251424E-34  6.195474E-35  5.087053E-35  2.697015E-35  1.835855E-35
  1.262182E-35  7.080277E-36  5.671533E-36  2.998591E-36  2.251255E-36  1.433318E-36  8.391125E-37  6.751455E-37
  3.570425E-37  2.913311E-37  1.755434E-37  1.170712E-37  8.849651E-38  4.918486E-38  4.112408E-38  2.351712E-38
  1.801541E-38  1.244447E-38  7.634814E-39  6.256534E-39  3.526009E-39  2.931794E-39  1.859827E-39  1.272549E-39
  1.000022E-39  5.918202E-40  4.993211E-40  3.046525E-40  2.328526E-40  1.689810E-40  1.069552E-40  8.981623E-41
  5.433446E-41  4.447664E-41  3.045669E-41  2.092513E-41  1.722543E-41  1.057960E-41  9.020142E-42  5.845395E-42
  4.435862E-42  3.459284E-42  2.209006E-42  1.912518E-42  1.223728E-42  9.886272E-43  7.236080E-43  4.926468E-43
  4.217204E-43  2.651435E-43  2.258060E-43  1.532917E-43  1.122711E-43  9.087287E-44  5.672010E-44  4.956875E-44
  3.146552E-44  2.444976E-44  1.882039E-44  1.154116E-44  8.590842E-45  5.028201E-45  4.005010E-45  2.722093E-45
  1.629708E-45  6.083127E-46  5.732537E-46 -3.609396E-46 -1.687268E-45 -1.240624E-45 -9.697408E-46 -2.651177E-47
 -8.589032E-47 -6.536265E-47 -1.516711E-46 -3.896852E-47  1.754308E-48 -7.071183E-46 -4.250649E-47 -1.849517E-46
 -2.355969E-48 -7.644097E-47 -3.591202E-46 -2.394383E-47 -1.067086E-46  2.926630E-46  3.592054E-46 -7.947520E-47
  1.915328E-46  1.663827E-46  3.904742E-46  7.268998E-46  8.805177E-46  7.824004E-46  8.240404E-46  2.370057E-46
  8.049638E-46  4.755532E-46  6.440938E-46  1.217076E-45  8.570216E-46  2.441814E-45  9.935563E-46  1.162921E-45
  1.245019E-45  8.308576E-46  1.745989E-45  1.166584E-45  2.474070E-45  2.211407E-45  1.279393E-45  1.468805E-45
  7.504384E-46  1.298971E-45  6.674730E-46  7.083867E-46  7.974195E-46  4.096517E-46  5.373255E-46  4.455334E-46
  1.896228E-46 -1.712666E-46  8.679631E-47 -7.241468E-46 -3.177474E-46 -8.251205E-46 -1.098542E-45 -5.548815E-46
 -1.698769E-45 -6.084362E-46 -2.162382E-45 -1.651309E-45 -1.913175E-45 -3.595458E-45 -1.491057E-45 -3.718841E-45
 -1.311761E-45 -2.738464E-45 -1.427997E-45 -8.018092E-46 -1.634741E-45 -4.148464E-46 -9.960646E-46 -6.558628E-46
 -5.304374E-46 -6.108566E-46 -1.924728E-46 -4.312204E-46 -9.244453E-47 -3.638972E-46 -6.587653E-47  8.338877E-47
   2.85500000000000     
  0.000000E+00 -3.955736E-10  2.025453E-09  7.430039E-10  4.818483E-09  2.950714E-09  5.404992E-09  4.693242E-09
  2.244015E-09  6.030636E-09  2.040521E-09  4.423559E-09  4.192347E-09  2.066280E-09  5.047740E-09  1.551590E-09
  3.955687E-09  3.306989E-09  1.856345E-09  3.953189E-09  1.550211E-09  3.229799E-09  2.726015E-09  1.658737E-09
  3.487030E-09  1.252153E-09  2.602140E-09  1.645414E-09  9.858919E-10  1.428663E-09  3.279940E-10  5.463244E-10
  1.946145E-10  9.034314E-11  6.217447E-11  7.293500E-12  6.727666E-12  9.166527E-13  2.159612E-13  5.724431E-14
  4.456786E-15  2.895189E-15  3.526610E-16  1.240859E-16  3.788839E-17  5.916457E-18  3.431038E-18  5.325767E-19
  2.945176E-19  8.448969E-20  2.132225E-20  1.221589E-20  2.308537E-21  1.471085E-21  4.590397E-22  1.526618E-22
  9.279026E-23  2.316697E-23  1.573865E-23  4.426027E-24  2.689418E-24  1.110982E-24  3.352928E-25  2.367467E-25
  8.157179E-26  4.586414E-26  2.140309E-26  8.361623E-27  5.846931E-27  1.918406E-27  1.332540E-27  5.274789E-28
  2.835856E-28  1.667417E-28  5.120895E-29  4.483840E-29  8.237105E-30  1.002846E-29  3.029887E-30  8.897450E-31
  1.461905E-30 -2.930256E-31  3.732023E-31 -9.130097E-33  5.718452E-33  3.887283E-32 -1.375551E-32  2.891755E-32
  7.735877E-33  1.030767E-32  7.599112E-33  3.277498E-33  3.521796E-33  1.535285E-33  1.103430E-33  8.088916E-34
  3.939079E-34  3.359822E-34  1.678640E-34  1.147315E-34  7.534677E-35  4.105716E-35  3.251928E-35  1.686616E-35
  1.252431E-35  7.924446E-36  4.591192E-36  3.648580E-36  1.871211E-36  1.516869E-36  8.861190E-37  5.845227E-37
  4.400609E-37  2.391512E-37  1.993954E-37  1.132833E-37  8.280063E-38  5.808670E-38  3.343977E-38  2.820694E-38
  1.610348E-38  1.260329E-38  8.334712E-39  5.292901E-39  4.320422E-39  2.484010E-39  2.013603E-39  1.291965E-39
  8.961946E-40  7.062129E-40  4.130136E-40  3.501821E-40  2.194614E-40  1.615639E-40  1.221193E-40  7.475898E-41
  6.497960E-41  3.972971E-41  3.130032E-41  2.212777E-41  1.492923E-41  1.254100E-41  7.771676E-42  6.358379E-42
  4.396142E-42  3.174998E-42  2.572108E-42  1.618106E-42  1.394556E-42  9.309260E-43  6.990163E-43  5.497300E-43
  3.541570E-43  3.125523E-43  2.008241E-43  1.597747E-43  1.184233E-43  7.942299E-44  6.733934E-44  4.185264E-44
  3.513544E-44  2.468346E-44  1.659627E-44  1.342956E-44  7.431775E-45  5.966982E-45  3.686311E-45  2.838377E-45
  1.149751E-45  5.956618E-46  8.068346E-46 -6.933316E-46 -9.597809E-46 -1.680560E-45 -3.194110E-46 -6.054505E-46
 -1.062934E-46  8.680375E-47 -2.262417E-46  1.193944E-47 -6.309486E-46 -3.653331E-46 -3.081161E-46  1.484210E-46
  2.242055E-46 -5.318627E-46  7.507412E-47 -2.827350E-46  1.357887E-47  2.155231E-46 -5.028962E-49  3.594978E-46
  3.881295E-46  2.467096E-46  4.617150E-46  7.752446E-46  5.262059E-46  1.124289E-45  4.884307E-46  7.137058E-46
  9.002084E-46  6.409316E-46  6.266248E-46  5.693744E-46  2.032776E-45  1.582454E-45  1.347233E-45  1.305825E-45
  7.524974E-46  1.447735E-45  1.235078E-45  1.515895E-45  2.888828E-45  1.367157E-45  1.991978E-45  8.503402E-46
  1.163524E-45  1.258952E-45  7.494270E-46  7.801229E-46  4.444588E-46  4.757332E-46  3.833666E-46  2.371436E-46
 -2.490226E-47  6.825621E-47 -1.554362E-46 -4.132341E-46 -3.903236E-46 -1.035525E-45 -2.939497E-46 -1.552021E-45
 -1.043768E-45 -1.267076E-45 -2.178828E-45 -8.792155E-46 -3.368154E-45 -1.534758E-45 -3.191922E-45 -2.597910E-45
 -1.885610E-45 -2.915223E-45 -8.066013E-46 -1.793403E-45 -9.063871E-46 -7.417431E-46 -8.769527E-46 -3.766442E-46
 -8.915086E-46 -2.027837E-46 -4.189909E-46 -2.979942E-46 -2.519993E-47 -4.280901E-46  4.460133E-47  6.484994E-47
   2.86500000000000     
  0.000000E+00 -3.715355E-10  2.065088E-09  6.949551E-10  4.830398E-09  3.092112E-09  5.125287E-09  4.991400E-09
  2.032230E-09  6.030705E-09  2.313991E-09  3.962107E-09  4.627465E-09  1.852777E-09  4.949983E-09  1.927628E-09
  3.478383E-09  3.747424E-09  1.626770E-09  3.860413E-09  1.922266E-09  2.692398E-09  3.219718E-09  1.316391E-09
  3.510187E-09  1.567357E-09  2.096164E-09  2.082063E-09  7.424570E-10  1.456902E-09  4.201331E-10  4.398157E-10
  2.664201E-10  6.217716E-11  6.593349E-11  8.930203E-12  5.378209E-12  1.360098E-12  1.361464E-13  6.291746E-14
  4.867579E-15  2.398986E-15  5.307649E-16  8.328617E-17  4.458535E-17  5.766519E-18  2.967747E-18  7.649381E-19
  2.096013E-19  1.069178E-19  1.838644E-20  1.159314E-20  3.044362E-21  1.144438E-21  5.898204E-22  1.230727E-22
  9.367571E-23  2.582459E-23  1.462644E-23  6.271883E-24  2.159705E-24  1.148384E-24  3.789989E-25  1.922039E-25
  9.993211E-26  3.426176E-26  2.445988E-26  7.986731E-27  5.290416E-27  2.519135E-27  9.947986E-28  7.003519E-28
  2.137433E-28  1.885029E-28  5.614170E-29  3.274360E-29  1.787148E-29  4.081211E-30  6.337713E-30  5.725257E-32
  1.289012E-30 -5.702152E-33 -4.261174E-32  1.974119E-31 -8.475574E-32  5.138163E-32  3.011560E-33  5.948698E-33
  1.969855E-32  6.087087E-33  8.725987E-33  4.843428E-33  2.420743E-33  2.220734E-33  9.473827E-34  8.015664E-34
  4.521827E-34  2.662388E-34  2.094913E-34  9.904916E-35  7.836074E-35  4.462492E-35  2.753032E-35  2.081373E-35
  1.038487E-35  8.669089E-36  4.839368E-36  3.211045E-36  2.319057E-36  1.254210E-36  1.010398E-36  5.688720E-37
  4.029952E-37  2.862414E-37  1.643845E-37  1.341394E-37  7.539158E-38  5.681632E-38  3.814467E-38  2.356242E-38
  1.934133E-38  1.090408E-38  8.709456E-39  5.688686E-39  3.690093E-39  3.004596E-39  1.701192E-39  1.416799E-39
  9.072850E-40  6.334361E-40  4.977873E-40  2.908572E-40  2.508651E-40  1.550200E-40  1.146555E-40  8.701709E-41
  5.390328E-41  4.621870E-41  2.847970E-41  2.230988E-41  1.654401E-41  1.073438E-41  9.143591E-42  5.612262E-42
  4.630365E-42  3.327321E-42  2.263503E-42  1.908890E-42  1.202826E-42  1.012264E-42  7.057834E-43  5.018558E-43
  4.186169E-43  2.646369E-43  2.274308E-43  1.522052E-43  1.127638E-43  9.076057E-44  5.678694E-44  4.936369E-44
  3.175241E-44  2.410992E-44  1.912623E-44  1.136828E-44  8.656333E-45  5.107500E-45  3.904925E-45  2.843212E-45
  1.516382E-45  6.195878E-46  6.732326E-46 -6.901647E-47 -2.222388E-45 -8.547179E-46 -1.037228E-45  4.824439E-47
 -1.327931E-46 -1.648175E-46 -1.022745E-46 -8.804822E-47 -3.077847E-46 -5.368741E-46 -1.987939E-46 -1.378011E-47
 -5.099117E-47 -8.910848E-47 -3.349741E-46 -2.093742E-46 -1.326306E-46  1.759237E-46  3.430967E-46  6.650108E-47
  2.366746E-46  2.229634E-46  4.569546E-46  3.737310E-46  1.022194E-45  7.688739E-46  8.388335E-46  4.738991E-46
  3.782318E-46  9.335328E-46  4.146267E-46  9.355914E-46  1.868838E-45  1.343907E-45  1.648403E-45  8.656007E-46
  1.404115E-45  1.155753E-45  1.138627E-45  2.230475E-45  1.293691E-45  2.933957E-45  1.258107E-45  9.339746E-46
  1.556554E-45  7.944724E-46  9.938124E-46  6.635279E-46  4.524667E-46  5.705387E-46  2.778091E-46  3.860298E-46
  1.414295E-46  8.809041E-47 -3.187087E-46  2.026283E-46 -1.058963E-45 -3.729599E-46 -8.973744E-46 -1.215006E-45
 -4.008627E-46 -2.113767E-45 -8.766237E-46 -2.114474E-45 -2.756064E-45 -1.851783E-45 -3.725531E-45 -1.268955E-45
 -3.641664E-45 -1.387917E-45 -1.515936E-45 -1.885178E-45 -5.064765E-46 -1.262992E-45 -4.281828E-46 -6.345209E-46
 -8.690370E-46 -1.345345E-46 -5.827406E-46 -2.651682E-47 -1.754560E-46 -2.869050E-46 -6.462281E-47  6.936174E-47
   2.87500000000000     
  0.000000E+00 -3.478203E-10  2.103463E-09  6.514340E-10  4.830854E-09  3.250419E-09  4.838729E-09  5.266780E-09
  1.864066E-09  5.972784E-09  2.638914E-09  3.501630E-09  5.010888E-09  1.755734E-09  4.730097E-09  2.403114E-09
  2.986280E-09  4.088589E-09  1.576059E-09  3.586179E-09  2.428094E-09  2.161835E-09  3.565034E-09  1.205567E-09
  3.267696E-09  2.050326E-09  1.589905E-09  2.396239E-09  6.879377E-10  1.329852E-09  5.899935E-10  3.215888E-10
  3.198264E-10  5.279176E-11  6.003426E-11  1.360575E-11  3.691169E-12  1.686637E-12  1.133745E-13  5.623743E-14
  7.367123E-15  1.682843E-15  6.764995E-16  6.831686E-17  4.185704E-17  8.034850E-18  2.127947E-18  1.011244E-18
  1.612176E-19  1.065777E-19  2.346072E-20  8.749327E-21  4.118659E-21  9.046496E-22  5.963538E-22  1.539353E-22
  7.554238E-23  3.491624E-23  1.154259E-23  6.879627E-24  2.065178E-24  9.835259E-25  5.018618E-25  1.549596E-25
  1.103624E-25  3.729567E-26  2.117489E-26  1.080600E-26  3.946132E-27  2.983069E-27  9.383594E-28  6.773099E-28
  2.579100E-28  1.332038E-28  8.654319E-29  1.870138E-29  2.223079E-29  4.425875E-30  3.830848E-30  1.532710E-30
 -1.139882E-31  4.435075E-31 -8.532390E-32  1.145236E-31  2.513687E-32 -2.877725E-32  4.847553E-32 -9.591953E-34
  1.561672E-32  1.145510E-32  4.957987E-33  5.856881E-33  2.373114E-33  1.818121E-33  1.318026E-33  6.170270E-34
  5.311258E-34  2.634881E-34  1.845942E-34  1.215404E-34  6.268270E-35  5.118453E-35  2.651522E-35  1.859591E-35
  1.253552E-35  7.098517E-36  5.644325E-36  3.040236E-36  2.200703E-36  1.468131E-36  8.183968E-37  6.765744E-37
  3.668649E-37  2.781648E-37  1.860279E-37  1.103379E-37  9.098353E-38  4.980544E-38  3.909005E-38  2.560766E-38
  1.649421E-38  1.327613E-38  7.454580E-39  6.027703E-39  3.893893E-39  2.618772E-39  2.053097E-39  1.193791E-39
  9.910013E-40  6.430226E-40  4.386763E-40  3.480358E-40  2.094705E-40  1.738124E-40  1.129919E-40  7.985545E-41
  6.346584E-41  3.905034E-41  3.284102E-41  2.078854E-41  1.578609E-41  1.220351E-41  7.774251E-42  6.529116E-42
  4.220952E-42  3.313788E-42  2.503303E-42  1.633555E-42  1.408784E-42  9.098271E-43  7.166896E-43  5.399594E-43
  3.578978E-43  3.127209E-43  1.993290E-43  1.608297E-43  1.179343E-43  7.953514E-44  6.726891E-44  4.206630E-44
  3.484210E-44  2.501360E-44  1.631957E-44  1.357220E-44  7.388475E-45  5.868119E-45  3.791231E-45  2.719350E-45
  1.281073E-45  5.852680E-46  6.996526E-46 -9.352944E-46 -5.433452E-46 -1.978928E-45 -3.341630E-46 -5.979459E-46
 -6.377407E-47  1.475711E-46 -2.540368E-46  4.234786E-47 -2.535539E-46 -5.719755E-46 -1.263312E-46 -6.428958E-47
  1.943488E-46 -3.824914E-46 -8.155863E-47 -7.342499E-47 -1.384244E-47  3.161640E-46  1.599934E-46  8.384154E-47
  2.721392E-46  1.769090E-46  3.953520E-46  9.049664E-46  6.719340E-46  9.240376E-46  6.925999E-46  3.201509E-46
  9.606256E-46  3.966739E-46  6.954549E-46  1.137076E-45  8.966616E-46  2.460902E-45  9.657892E-46  1.197112E-45
  1.212011E-45  8.398602E-46  1.736100E-45  1.215192E-45  2.315987E-45  2.409825E-45  1.164508E-45  1.479647E-45
  8.502778E-46  1.167695E-45  7.460415E-46  6.666853E-46  7.994955E-46  4.519873E-46  4.867628E-46  5.225047E-46
  2.799978E-46 -1.608044E-46 -1.436614E-47 -3.165505E-46 -7.882432E-46 -3.332334E-46 -1.568956E-45 -2.830126E-46
 -1.138988E-45 -1.381645E-45 -9.320639E-46 -2.860369E-45 -1.299301E-45 -3.909178E-45 -2.101514E-45 -2.188703E-45
 -3.388167E-45 -8.856212E-46 -2.310501E-45 -9.317771E-46 -1.092742E-45 -1.135374E-45 -3.615842E-46 -1.028654E-45
 -5.024305E-46 -5.020706E-46 -4.514612E-46  6.174579E-48 -3.389302E-46 -1.275842E-46 -2.529073E-46  9.118844E-47
   2.88500000000000     
  0.000000E+00 -3.244459E-10  2.140504E-09  6.125898E-10  4.820008E-09  3.423589E-09  4.549641E-09  5.514063E-09
  1.743290E-09  5.860063E-09  3.001481E-09  3.064572E-09  5.321473E-09  1.779873E-09  4.407388E-09  2.934276E-09
  2.529354E-09  4.293164E-09  1.707481E-09  3.172407E-09  2.985960E-09  1.729914E-09  3.698901E-09  1.345228E-09
  2.818248E-09  2.580545E-09  1.216600E-09  2.501352E-09  8.356103E-10  1.091379E-09  7.775913E-10  2.353046E-10
  3.342679E-10  6.576104E-11  4.721830E-11  1.911585E-11  2.493384E-12  1.730116E-12  1.592326E-13  4.114314E-14
  1.043979E-14  1.197579E-15  6.948917E-16  8.907557E-17  3.177864E-17  1.099531E-17  1.570183E-18  1.072160E-18
  1.894987E-19  8.409784E-20  3.182337E-20  6.383147E-21  4.480637E-21  9.970544E-22  4.727975E-22  2.113973E-22
  5.866455E-23  3.971136E-23  1.022018E-23  5.523397E-24  2.519435E-24  8.281880E-25  5.387288E-25  1.763271E-25
  9.867235E-26  5.033982E-26  1.654530E-26  1.245755E-26  3.929167E-27  2.567627E-27  1.251138E-27  4.992045E-28
  3.395345E-28  9.886932E-29  8.724195E-29  2.866137E-29  1.297654E-29  1.028618E-29  4.300339E-31  2.269482E-30
  1.152354E-31  1.131638E-31  3.230825E-31 -7.965361E-32  8.933531E-32 -2.227951E-32  1.741498E-32  2.374233E-32
  5.056486E-33  1.338332E-32  5.488863E-33  3.795230E-33  3.486152E-33  1.362940E-33  1.247710E-33  7.414886E-34
  4.202697E-34  3.339550E-34  1.621877E-34  1.192528E-34  7.253771E-35  4.203471E-35  3.230667E-35  1.678464E-35
  1.256461E-35  7.932513E-36  4.564167E-36  3.649996E-36  1.889042E-36  1.483098E-36  9.192404E-37  5.630936E-37
  4.476873E-37  2.420387E-37  1.925221E-37  1.212095E-37  7.724989E-38  6.070072E-38  3.312809E-38  2.724266E-38
  1.746757E-38  1.141994E-38  8.984044E-39  5.116932E-39  4.195400E-39  2.719229E-39  1.793424E-39  1.435225E-39
  8.415230E-40  6.984474E-40  4.557126E-40  3.081094E-40  2.505155E-40  1.472366E-40  1.232799E-40  8.063059E-41
  5.706723E-41  4.574529E-41  2.759046E-41  2.343063E-41  1.561415E-41  1.121688E-41  9.017485E-42  5.516428E-42
  4.774510E-42  3.189966E-42  2.342976E-42  1.882448E-42  1.195621E-42  1.030311E-42  6.886174E-43  5.120325E-43
  4.142887E-43  2.648015E-43  2.287921E-43  1.511831E-43  1.132487E-43  9.064842E-44  5.686091E-44  4.914193E-44
  3.205110E-44  2.379143E-44  1.937155E-44  1.125724E-44  8.676964E-45  5.223180E-45  3.798522E-45  2.955698E-45
  1.372950E-45  6.285745E-46  7.801222E-46  1.038596E-46 -2.483421E-45 -6.726582E-46 -9.428020E-46 -4.040312E-47
 -1.651153E-46 -1.769302E-46 -1.008669E-46 -9.418970E-47 -6.745627E-46 -3.414399E-46 -3.617007E-46  1.849725E-46
  4.806109E-47 -3.288288E-46 -9.838602E-47 -3.700315E-46 -6.119133E-47  1.314375E-46  1.052832E-46  3.492800E-46
  3.686332E-46  2.709085E-46  4.901826E-46  5.358071E-46  6.770060E-46  1.057565E-45  5.449319E-46  7.630983E-46
  7.238552E-46  7.901726E-46  5.562729E-46  5.320720E-46  2.197352E-45  1.423775E-45  1.428125E-45  1.273836E-45
  7.672910E-46  1.445581E-45  1.253145E-45  1.458325E-45  2.975873E-45  1.318453E-45  1.964965E-45  9.647440E-46
  9.940207E-46  1.360149E-45  6.743506E-46  7.786423E-46  5.810736E-46  4.242944E-46  4.806792E-46  3.076700E-46
  4.792251E-47 -7.710021E-47  3.352712E-47 -7.570263E-46 -2.009869E-46 -1.002670E-45 -8.232022E-46 -7.829381E-46
 -1.681935E-45 -6.142406E-46 -2.222965E-45 -1.624168E-45 -1.866248E-45 -3.723771E-45 -1.413766E-45 -3.629161E-45
 -1.608394E-45 -2.288069E-45 -1.811750E-45 -5.565647E-46 -1.684577E-45 -5.725564E-46 -7.773240E-46 -9.526510E-46
 -3.434076E-46 -7.628502E-46 -2.151497E-46 -2.433814E-46 -2.958263E-46 -1.589812E-46 -2.788012E-46  1.033863E-46
   2.89500000000000     
  0.000000E+00 -3.014299E-10  2.176141E-09  5.785522E-10  4.798097E-09  3.609438E-09  4.262317E-09  5.728570E-09
  1.672386E-09  5.697468E-09  3.386552E-09  2.671917E-09  5.542636E-09  1.921641E-09  4.008919E-09  3.472856E-09
  2.153101E-09  4.340134E-09  2.000911E-09  2.680327E-09  3.507292E-09  1.469709E-09  3.599521E-09  1.702302E-09
  2.266082E-09  3.028217E-09  1.072158E-09  2.371302E-09  1.137283E-09  8.206954E-10  9.178449E-10  2.120968E-10
  3.047355E-10  9.536357E-11  3.320862E-11  2.290312E-11  2.361106E-12  1.472009E-12  2.481489E-13  2.630548E-14
  1.224676E-14  1.242949E-15  5.755410E-16  1.308862E-16  2.165467E-17  1.243230E-17  1.724307E-18  9.010935E-19
  2.695764E-19  5.943658E-20  3.585860E-20  6.703048E-21  3.786337E-21  1.325749E-21  3.494966E-22  2.333691E-22
  6.154605E-23  3.457646E-23  1.233465E-23  3.870852E-24  2.935971E-24  8.813875E-25  4.432144E-25  2.269990E-25
  8.184784E-26  5.456496E-26  1.744464E-26  1.042630E-26  5.247285E-27  1.951383E-27  1.412036E-27  4.663338E-28
  3.175196E-28  1.456561E-28  5.723987E-29  4.389779E-29  7.582955E-30  1.028541E-29  2.744725E-30  7.902475E-31
  1.476060E-30 -3.045501E-31  3.031473E-31  3.298367E-32 -3.480436E-32  5.436424E-32 -1.987965E-32  2.189842E-32
  1.283249E-32  7.252730E-33  8.993317E-33  3.783317E-33  2.937793E-33  2.015030E-33  9.232198E-34  8.430554E-34
  4.168764E-34  2.861490E-34  2.033855E-34  9.892553E-35  7.979314E-35  4.340102E-35  2.811918E-35  2.064631E-35
  1.042180E-35  8.641816E-36  4.888450E-36  3.166818E-36  2.348171E-36  1.255582E-36  9.901212E-37  5.927358E-37
  3.837107E-37  2.954212E-37  1.628945E-37  1.302269E-37  8.044075E-38  5.256691E-38  4.059037E-38  2.288531E-38
  1.884508E-38  1.184858E-38  7.904794E-39  6.183917E-39  3.523499E-39  2.938808E-39  1.865535E-39  1.260185E-39
  1.006636E-39  5.960684E-40  4.848925E-40  3.204878E-40  2.199067E-40  1.754388E-40  1.066606E-40  8.628680E-41
  5.923305E-41  4.058039E-41  3.296128E-41  2.002887E-41  1.668034E-41  1.162783E-41  8.010393E-42  6.543746E-42
  4.117166E-42  3.441675E-42  2.417248E-42  1.669722E-42  1.408828E-42  8.952606E-43  7.330073E-43  5.295410E-43
  3.627582E-43  3.122292E-43  1.981050E-43  1.618169E-43  1.174536E-43  7.964713E-44  6.719147E-44  4.229575E-44
  3.453937E-44  2.531866E-44  1.610756E-44  1.365069E-44  7.390500E-45  5.738583E-45  3.895735E-45  2.617483E-45
  1.430206E-45  5.780865E-46  6.002707E-46 -1.025433E-45 -4.600003E-46 -2.028004E-45 -4.967097E-46 -4.394540E-46
 -4.602337E-47  1.085443E-46 -2.290085E-46  2.317924E-47  2.623217E-47 -7.118442E-46 -2.174171E-47 -1.973745E-46
  5.503153E-47 -1.265542E-46 -3.203308E-46 -1.653271E-47 -1.037093E-46  2.869406E-46  3.755067E-46 -8.060130E-47
  1.860434E-46  1.754776E-46  4.104631E-46  5.430171E-46  1.015158E-45  7.225274E-46  8.919936E-46  3.255351E-46
  4.523745E-46  8.216853E-46  4.512048E-46  1.059647E-45  1.636782E-45  1.506021E-45  1.585711E-45  8.664433E-46
  1.421368E-45  1.148996E-45  1.130999E-45  2.236172E-45  1.372123E-45  2.780304E-45  1.393684E-45  8.326674E-46
  1.585511E-45  8.520063E-46  9.675751E-46  7.053261E-46  3.675375E-46  5.573322E-46  2.764057E-46  2.749565E-46
  1.651551E-47  1.381120E-46 -2.891989E-46 -8.881472E-47 -6.453935E-46 -8.708652E-46 -3.147887E-46 -1.621290E-45
 -8.741668E-46 -1.411224E-45 -2.096808E-45 -9.041769E-46 -3.323630E-45 -1.678064E-45 -2.946202E-45 -2.923916E-45
 -1.541118E-45 -3.085443E-45 -8.997019E-46 -1.387476E-45 -1.303194E-45 -4.877144E-46 -1.013708E-45 -5.274001E-46
 -6.258328E-46 -5.367694E-46 -2.110885E-46 -4.274847E-46 -1.063250E-46 -3.378708E-46 -1.097312E-46  9.114747E-47
   2.90500000000000     
  0.000000E+00 -2.787898E-10  2.210309E-09  5.494306E-10  4.765432E-09  3.805671E-09  3.980967E-09  5.906353E-09
  1.652509E-09  5.491455E-09  3.778286E-09  2.342174E-09  5.663231E-09  2.169570E-09  3.567250E-09  3.970503E-09
  1.894004E-09  4.226920E-09  2.415830E-09  2.181424E-09  3.910745E-09  1.423209E-09  3.289811E-09  2.199397E-09
  1.736826E-09  3.286042E-09  1.190543E-09  2.046827E-09  1.498960E-09  6.060560E-10  9.631541E-10  2.593473E-10
  2.434808E-10  1.291003E-10  2.415405E-11  2.324399E-11  3.342964E-12  1.048929E-12  3.316487E-13  2.014597E-14
  1.172639E-14  1.782598E-15  3.983238E-16  1.648696E-16  1.872350E-17  1.129949E-17  2.460319E-18  6.396527E-19
  3.334661E-19  5.416395E-20  3.198110E-20  9.369195E-21  2.726916E-21  1.555188E-21  3.552479E-22  1.971496E-22
  8.046209E-23  2.543273E-23  1.541457E-23  3.894334E-24  2.770973E-24  1.070860E-24  3.462963E-25  2.376902E-25
  8.349205E-26  4.428658E-26  2.240717E-26  7.853115E-27  5.819041E-27  2.123356E-27  1.157598E-27  6.306910E-28
  2.297719E-28  1.899102E-28  5.091996E-29  3.595803E-29  1.617297E-29  4.379396E-30  6.063679E-30  8.873804E-32
  1.157947E-30  5.020428E-32 -9.706058E-32  2.039481E-31 -7.407129E-32  2.774505E-32  2.142334E-32 -2.545368E-33
  2.024831E-32  7.736429E-33  6.894094E-33  5.799606E-33  2.104802E-33  2.091715E-33  1.184434E-33  6.543449E-34
  5.284559E-34  2.502956E-34  1.945126E-34  1.170869E-34  6.410495E-35  5.117608E-35  2.614241E-35  1.882625E-35
  1.244590E-35  7.112130E-36  5.611959E-36  3.082543E-36  2.150540E-36  1.497082E-36  8.079597E-37  6.684472E-37
  3.826505E-37  2.636152E-37  1.946341E-37  1.076368E-37  8.962291E-38  5.305027E-38  3.595747E-38  2.752544E-38
  1.587523E-38  1.303525E-38  8.032723E-39  5.438673E-39  4.277366E-39  2.491861E-39  2.004627E-39  1.308622E-39
  8.802466E-40  7.132505E-40  4.185936E-40  3.384799E-40  2.327360E-40  1.520323E-40  1.260335E-40  7.538108E-41
  6.161083E-41  4.341968E-41  2.824403E-41  2.373631E-41  1.485859E-41  1.182498E-41  8.694665E-42  5.582832E-42
  4.831393E-42  3.078907E-42  2.431245E-42  1.838196E-42  1.202603E-42  1.041074E-42  6.734677E-43  5.225314E-43
